,0,1_x,1_y,1,Centrality,id,name,ml_target
9739,stigwue,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,7780,stigwue,0
9740,OnyekaIjeh,0.00010733068584308254,1.8570275983513998e-06,0.20793731859705225,0.2080465063104937,16562,OnyekaIjeh,0
9741,s-chand,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,14824,s-chand,0
9742,dapseen,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,17021,dapseen,0
9743,codedentwickler,0.0003756574004507889,8.493352186282012e-05,0.23328913112419541,0.233749722046509,18121,codedentwickler,0
9744,darmie,0.00021466137168616508,1.6441602819751707e-05,0.22585205133803862,0.22608315431254453,34128,darmie,0
9745,aniekanoffiong,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,16320,aniekanoffiong,0
9746,ascii-dev,0.00016099602876462382,8.54585675969064e-05,0.2383814951996317,0.23862794979599322,19316,ascii-dev,0
9747,bosunolanrewaju,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,24416,bosunolanrewaju,0
9748,Hipheckts,0.00016099602876462382,4.448153995842857e-06,0.22558830134296387,0.22575374552572433,32308,Hipheckts,0
9749,stephenafamo,0.00010733068584308254,2.27719067266678e-06,0.224725184942603,0.22483479281911875,12996,stephenafamo,0
9750,godolatunji,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,34542,godolatunji,0
9751,Auwalms,0.00010733068584308254,1.8570275983513998e-06,0.20793731859705225,0.2080465063104937,13224,Auwalms,0
9752,dfiredeveloper,0.00010733068584308254,2.27719067266678e-06,0.224725184942603,0.22483479281911875,11763,dfiredeveloper,0
9753,9jaswag,0.00010733068584308254,2.27719067266678e-06,0.224725184942603,0.22483479281911875,31165,9jaswag,0
9754,JosephmBassey,0.00016099602876462382,1.1018508975318933e-05,0.2260517384982387,0.22622375303597864,33003,JosephmBassey,0
9755,dalsn,0.00016099602876462382,4.5083412982378725e-06,0.22549467195719244,0.2256601763272553,25700,dalsn,0
9756,sauban,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,27390,sauban,0
9757,timi-codes,0.00016099602876462382,1.3956373381141386e-05,0.23155535558322288,0.23173030798536864,31558,timi-codes,0
9758,lethalskillzz,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,6989,lethalskillzz,0
9759,mrfoh,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,27243,mrfoh,0
9760,adenijiayocharles,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,35979,adenijiayocharles,0
9761,ccmelas,0.00010733068584308254,2.27719067266678e-06,0.224725184942603,0.22483479281911875,36553,ccmelas,0
9762,jakazzy,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,19741,jakazzy,0
9763,raphealolams,0.00016099602876462382,4.448153995842857e-06,0.22558830134296387,0.22575374552572433,25436,raphealolams,0
9764,daengdoang,5.366534292154127e-05,0.0,0.19172095022054586,0.1917746155634674,8925,daengdoang,0
9765,dimenwarper,5.366534292154127e-05,0.0,0.1907742528189828,0.19082791816190434,4256,dimenwarper,1
9766,samcrane8,5.366534292154127e-05,0.0,0.1630433566649743,0.16309702200789583,6792,samcrane8,0
9767,anushkmittal,0.00010733068584308254,0.0001036729288790747,0.19615090380553216,0.19636190742025433,556,anushkmittal,1
9768,lucasvieirawerner,0.00010733068584308254,0.0003109842251540999,0.1926386615833744,0.1930569764943716,14621,lucasvieirawerner,0
9769,aferreira44,5.366534292154127e-05,0.0,0.1377167599364676,0.13777042527938912,8195,aferreira44,0
9770,kevingo,0.0008049801438231191,0.0006471868895402351,0.2605448868226163,0.26199705385597966,6797,kevingo,0
9771,davidsonic,5.366534292154127e-05,0.0,0.20519839491890965,0.20525206026183118,18671,davidsonic,1
9772,thisray,0.00026832671460770633,1.992186974713349e-05,0.2154995191618268,0.21578776774618166,25832,thisray,1
9773,brown121407,0.00010733068584308254,2.4815649285270937e-06,0.21252798405823112,0.21263779630900273,4355,brown121407,0
9774,hzxie,0.00021466137168616508,0.00013423596817821004,0.22983500618554728,0.23018390352541165,6801,hzxie,1
9775,jonathanpmartins,0.00010733068584308254,4.003640031612339e-07,0.19831678424816393,0.1984245152980102,36108,jonathanpmartins,0
9776,andrewda,0.00016099602876462382,5.19786432329416e-06,0.21766330981169765,0.21782950370478557,36586,andrewda,0
9777,ayan-b,0.0006439841150584953,0.00028352099581108897,0.2176578597814054,0.21858536489227498,20682,ayan-b,1
9778,ShehabSunny,0.0003756574004507889,0.00014117140709813208,0.21180302139149576,0.21231985019904467,22613,ShehabSunny,1
9779,JithinKS97,0.00010733068584308254,0.0001535130613677383,0.21772873147025096,0.2179895752174618,6804,JithinKS97,0
9780,JohnoverBoard,0.00021466137168616508,0.0004124590242055445,0.1910257900925102,0.1916529104884019,12535,JohnoverBoard,1
9781,RAOE,0.00021466137168616508,1.1766587100505275e-05,0.22808615669473578,0.22831258465352244,32158,RAOE,0
9782,Smilexuhc,0.00042932274337233016,5.234282511950072e-05,0.20855092375485268,0.2090325893233445,30717,Smilexuhc,1
9783,olebedev,0.00016099602876462382,1.8608118366902075e-06,0.2056839222002643,0.20584677904086562,8458,olebedev,0
9784,Hoverhuang-er,0.00010733068584308254,1.1417153952088212e-06,0.20527107783011642,0.2053795502313547,25498,Hoverhuang-er,0
9785,Vokinloksar,0.00010733068584308254,5.3967137667013286e-06,0.2330702095061203,0.2331829369057301,11121,Vokinloksar,0
9786,enxebre,0.00026832671460770633,7.904487292845586e-05,0.2352144276848708,0.23556179927240697,15939,enxebre,0
9787,elithrar,0.00016099602876462382,1.9231812161946744e-05,0.23484586259488774,0.23502609043581432,16253,elithrar,0
9788,dhilipsiva,0.00026832671460770633,1.3472827100569074e-05,0.22967105085866918,0.22995285040037747,36373,dhilipsiva,0
9789,johnwatsondev,5.366534292154127e-05,0.0,0.18500478012960542,0.18505844547252695,7200,johnwatsondev,0
9790,france193,5.366534292154127e-05,0.0,0.15001845895158805,0.15007212429450958,6816,france193,0
9791,fulldecent,0.00021466137168616508,0.00010476813814887778,0.214685228913827,0.21500465842366204,19581,fulldecent,0
9792,TakenPilot,0.00016099602876462382,9.815597746141335e-08,0.21327885578168138,0.21343994996642346,9832,TakenPilot,0
9793,jperasmus,5.366534292154127e-05,0.0,0.2140034368279116,0.21405710217083312,6820,jperasmus,0
9794,bhalla98,0.00021466137168616508,8.181707873237113e-06,0.1977663429405021,0.1979891860200615,19623,bhalla98,1
9795,shaohui10086,0.00016099602876462382,9.449895075130215e-05,0.2497147339619594,0.24997022894147533,6827,shaohui10086,0
9796,nickzuber,5.366534292154127e-05,0.0,0.20909772217424216,0.2091513875171637,25529,nickzuber,0
9797,gskachkov,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,6832,gskachkov,1
9798,fraxken,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,22238,fraxken,0
9799,hendricius,0.00026832671460770633,3.4848751736415056e-05,0.22651118127914557,0.22681435674548972,32616,hendricius,0
9800,drnic,0.00026832671460770633,2.6971706295966882e-05,0.23530356505832686,0.23559886347923056,13028,drnic,0
9801,sigfriedCub1990,5.366534292154127e-05,0.0,0.20984983593930498,0.2099035012822265,25739,sigfriedCub1990,0
9802,jmettraux,0.00010733068584308254,3.198341564282305e-05,0.2098903709665291,0.210029685068015,26693,jmettraux,0
9803,evanotero,5.366534292154127e-05,0.0,0.00010733068584308254,0.00016099602876462382,33214,evanotero,0
9804,jackhhh,0.00010733068584308254,2.0945201021941015e-07,0.21982095344417169,0.219928493582025,19644,jackhhh,0
9805,guweigang,5.366534292154127e-05,0.0,0.23641065009382023,0.23646431543674176,6841,guweigang,0
9806,shelomentsevd,0.00016099602876462382,5.0748799131859437e-05,0.24823860882831028,0.24845035365620677,6845,shelomentsevd,0
9807,mkabilov,0.0003756574004507889,0.000105758843628294,0.2077733066578175,0.2082547229018966,9595,mkabilov,1
9808,seiyria,5.366534292154127e-05,0.0,0.17945910534795867,0.1795127706908802,6849,seiyria,0
9809,sjzabel,5.366534292154127e-05,0.0,0.17140191663281348,0.17145558197573502,6853,sjzabel,0
9810,hushicai,5.366534292154127e-05,0.0,0.23641065009382023,0.23646431543674176,6854,hushicai,0
9811,jparr721,0.00016099602876462382,3.3670184316618535e-05,0.2422882993463897,0.24248296555947096,6855,jparr721,0
9812,leejaymin,5.366534292154127e-05,0.0,0.19803666941450665,0.19809033475742818,6860,leejaymin,1
9813,susemeee,5.366534292154127e-05,0.0,0.209900507170275,0.20995417251319654,6861,susemeee,0
9814,progress44,0.00010733068584308254,0.00020733433726377465,0.21352508177027754,0.2138397467933844,6864,progress44,0
9815,antopolskiy,0.00010733068584308254,0.00010367292887907474,0.17487415968838177,0.17508516330310395,7039,antopolskiy,1
9816,GeekRishabh,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,6867,GeekRishabh,0
9817,ArunRamakani,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,28774,ArunRamakani,1
9818,Yangruipis,0.00016099602876462382,2.7208421022489967e-06,0.19484510700564328,0.19500882387651017,6869,Yangruipis,1
9819,huan,0.0006976494579800365,0.00018581286974983171,0.2287162786841837,0.22959974101191358,2159,huan,0
9820,louis-xu-ustc,0.00026832671460770633,0.00015453836487726235,0.2441460357800806,0.24456890085956556,16245,louis-xu-ustc,1
9821,BabyDuncan,0.00016099602876462382,3.060834744982636e-05,0.24187705845877097,0.24206866283498543,6873,BabyDuncan,0
9822,jobovy,0.00016099602876462382,3.070630782296534e-05,0.22195944244586277,0.22215114478245035,6875,jobovy,1
9823,JRetza,0.00016099602876462382,6.89965254808786e-05,0.2176796615402857,0.2179096540945312,24116,JRetza,0
9824,DanielAndreasen,0.00026832671460770633,0.00014164844006127442,0.21272561677637455,0.21313559193104356,9582,DanielAndreasen,0
9825,NoahZu,0.00016099602876462382,4.781555586654615e-06,0.2141088572401421,0.21427463482449335,7750,NoahZu,0
9826,778477,0.00016099602876462382,2.9281362384709768e-05,0.22097205327918273,0.22116233067033206,23830,778477,0
9827,rankun203,0.00010733068584308254,1.237038248294202e-06,0.22189145405221997,0.22200002177631134,8942,rankun203,0
9828,andyfangdz,0.00026832671460770633,6.89959266609632e-05,0.2290235958465004,0.22936091848776907,37583,andyfangdz,0
9829,coolerfall,0.00021466137168616508,1.5147518567518592e-06,0.20858595330413365,0.20880212942767656,28513,coolerfall,0
9830,danielbachhuber,0.00010733068584308254,3.795349588017317e-06,0.21901236058425763,0.21912348661968875,15241,danielbachhuber,0
9831,QichaoChen,0.00010733068584308254,3.7171053660060827e-07,0.20434460752115113,0.20445230991753083,24799,QichaoChen,0
9832,VEINHORN,0.00032199205752924764,0.0001275389927622893,0.24652088945464717,0.24697042050493873,11928,VEINHORN,0
9833,D-clock,0.0005366534292154127,6.284273238700426e-06,0.2113806926356816,0.21192363033813572,28395,D-clock,0
9834,Jermic,0.00010733068584308254,3.045940007863758e-06,0.1907951889543638,0.19090556558021474,5606,Jermic,0
9835,supreethmanyam,0.00021466137168616508,1.8253861832585128e-05,0.23184561807088522,0.23207853330440395,6883,supreethmanyam,1
9836,Nikunj-Gupta,0.00042932274337233016,0.00021342610598282369,0.24153430408307222,0.24217705293242736,13551,Nikunj-Gupta,0
9837,fyber-LJX,5.366534292154127e-05,0.0,0.21706543820884883,0.21711910355177036,4850,fyber-LJX,0
9838,shankar-shiv,0.00016099602876462382,7.464133230663027e-05,0.2591313302316154,0.2593669675926866,6892,shankar-shiv,1
9839,liamkendall,5.366534292154127e-05,0.0,0.18202570575319896,0.1820793710961205,6893,liamkendall,1
9840,KevCaz,0.00026832671460770633,0.00011163989636475387,0.2242903115295242,0.22467027814049667,7773,KevCaz,0
9841,prateekkumarweb,0.00021466137168616508,0.00020876416620610916,0.1994635185964014,0.19988694413429367,6895,prateekkumarweb,0
9842,GoodDeeds,5.366534292154127e-05,0.0,0.16532559155476928,0.1653792568976908,12190,GoodDeeds,1
9843,Puneet2000,5.366534292154127e-05,0.0,0.16532559155476928,0.1653792568976908,36640,Puneet2000,1
9844,sipian,0.00021466137168616508,0.00032908447922715877,0.24806151311102845,0.24860525896194177,16243,sipian,1
9845,deepakn97,0.00016099602876462382,3.119614500631094e-05,0.2035503115241364,0.20374250369790736,32724,deepakn97,1
9846,arshpreetsingh,0.00016099602876462382,3.8585339546487224e-05,0.24090509932240797,0.24110468069071908,3044,arshpreetsingh,1
9847,gabrielspmoreira,0.00016099602876462382,7.104052342780263e-05,0.23001136728890983,0.23024340384110226,6920,gabrielspmoreira,1
9848,katavie,0.00021466137168616508,0.0002264344669798549,0.24095184200320893,0.24139293784187493,31103,katavie,1
9849,neviim,0.00021466137168616508,0.00011344518509641428,0.2490065770252011,0.24933468358198368,21518,neviim,0
9850,YZlingyu,5.366534292154127e-05,0.0,0.18645316811697846,0.1865068334599,25500,YZlingyu,0
9851,jeremyjbowers,0.00021466137168616508,4.848625472637599e-06,0.2153873882888518,0.2156068982860106,6907,jeremyjbowers,0
9852,alivxlive,5.366534292154127e-05,0.0,0.16715674955676044,0.16721041489968197,30034,alivxlive,0
9853,jokieleung,0.00021466137168616508,2.1910575052485378e-05,0.204681412854951,0.20491798480168966,6910,jokieleung,1
9854,thepunitsingh,5.366534292154127e-05,0.0,0.24057840765919714,0.24063207300211867,4983,thepunitsingh,1
9855,henrinormak,5.366534292154127e-05,0.0,0.21835768912207407,0.2184113544649956,6912,henrinormak,0
9856,hemin1003,0.00010733068584308254,2.202859544145062e-06,0.19695531094684088,0.1970648444922281,6913,hemin1003,0
9857,mahong125,5.366534292154127e-05,0.0,0.2098751684963367,0.20992883383925823,6914,mahong125,0
9858,DenisDPR,5.366534292154127e-05,0.0,0.18278738364383307,0.1828410489867546,6915,DenisDPR,1
9859,philippfrenzel,5.366534292154127e-05,0.0,0.19345320137865293,0.19350686672157447,6916,philippfrenzel,0
9860,amikahmad,5.366534292154127e-05,0.0,0.18677365828605927,0.1868273236289808,6918,amikahmad,0
9861,gavinmh,0.00032199205752924764,0.00018646940294707713,0.2315430201089356,0.23205148156941194,5657,gavinmh,1
9862,fernandoguedes,0.00010733068584308254,3.033687699124387e-06,0.1957974548719456,0.19590781924548784,13777,fernandoguedes,0
9863,stavrossk,5.366534292154127e-05,0.0,0.2101948835465173,0.21024854888943884,6921,stavrossk,0
9864,rdonnelly,5.366534292154127e-05,0.0,0.2115092728278004,0.21156293817072194,21437,rdonnelly,0
9865,drakvuf,5.366534292154127e-05,0.0,0.17146615389371697,0.1715198192366385,6924,drakvuf,1
9866,sgranitz,5.366534292154127e-05,0.0,0.19594309809642435,0.19599676343934588,6925,sgranitz,1
9867,Liyunfan1998,0.00010733068584308254,1.441054325077938e-06,0.2007672318340286,0.20087600357419677,6929,Liyunfan1998,1
9868,haniokasai,0.00010733068584308254,1.5384410866654715e-05,0.22235687327850231,0.22247958837521206,6933,haniokasai,0
9869,nupamore,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,6939,nupamore,0
9870,HDNua,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,27869,HDNua,1
9871,alexhulbert,5.366534292154127e-05,0.0,0.19909348183660322,0.19914714717952475,6941,alexhulbert,0
9872,AdiSai,0.00042932274337233016,0.0002774289980393286,0.2507809365591486,0.2514876883005603,22200,AdiSai,1
9873,sonnyit,5.366534292154127e-05,0.0,0.23641065009382023,0.23646431543674176,6943,sonnyit,0
9874,akhilNair,0.00010733068584308254,5.622204956313566e-07,0.20272906560203757,0.2028369585083763,6946,akhilNair,1
9875,MaxPoon,0.0009659761725877428,0.0008197183478008403,0.24787760141292223,0.2496632959333108,29703,MaxPoon,0
9876,elgreg,5.366534292154127e-05,0.0,0.18811962180418898,0.1881732871471105,22778,elgreg,0
9877,amerine,0.00016099602876462382,2.0562641173719103e-05,0.24071164411568602,0.24089320278562437,30594,amerine,0
9878,suwoncjh,5.366534292154127e-05,0.0,0.1976494305256763,0.19770309586859783,10803,suwoncjh,1
9879,roamiri,0.00016099602876462382,1.739768570220873e-05,0.22312738016760617,0.223305773882073,23847,roamiri,1
9880,Mariusmarten,0.00016099602876462382,2.4816069518624574e-06,0.20301313911931082,0.20317661675502732,9639,Mariusmarten,1
9881,tfcbertaglia,5.366534292154127e-05,0.0,0.1976494305256763,0.19770309586859783,29653,tfcbertaglia,1
9882,RafaelZarate,0.00010733068584308254,5.760247187413865e-09,0.00010733068584308254,0.0002146671319333525,5291,RafaelZarate,1
9883,henocdz,5.366534292154127e-05,0.0,7.155379056205503e-05,0.00012521913348359628,28731,henocdz,0
9884,kevotovar,5.366534292154127e-05,0.0,7.155379056205503e-05,0.00012521913348359628,36296,kevotovar,0
9885,sople1,5.366534292154127e-05,0.0,0.15336661263143558,0.15342027797435712,6958,sople1,0
9886,rinechran,0.00016099602876462382,0.0001361598958749113,0.18231202374005934,0.18260917966469886,3232,rinechran,1
9887,pavinthan,0.00010733068584308254,1.4996831377826488e-05,0.21519543517637751,0.21531776269359842,17788,pavinthan,0
9888,shalithasuranga,0.00021466137168616508,1.058435453208111e-05,0.1881847813294172,0.18841002705563545,13718,shalithasuranga,0
9889,berwin,0.00010733068584308254,4.91327539286983e-07,0.1687958912590491,0.16890371327243148,5315,berwin,0
9890,tfzh,0.00021466137168616508,0.00025261704789882885,0.19645678005672051,0.1969240584763055,25184,tfzh,1
9891,meininghang,0.00010733068584308254,5.8852896563579676e-05,0.19611550149914878,0.19628168508155544,31697,meininghang,1
9892,SamStudio8,0.00010733068584308254,9.58460470635532e-08,0.21177206207244614,0.2118794886043363,6962,SamStudio8,0
9893,ericvh,0.00010733068584308254,1.3580918320717302e-05,0.22502768842738208,0.22514860003154588,6964,ericvh,0
9894,achacond,0.00016099602876462382,5.662970511143448e-07,0.1885153453320127,0.18867690765782844,10391,achacond,1
9895,alphonsusadubredu,5.366534292154127e-05,0.0,0.19101319747631829,0.19106686281923982,5339,alphonsusadubredu,1
9896,Techget,5.366534292154127e-05,0.0,0.16873363880487927,0.1687873041478008,6967,Techget,1
9897,ilyasst,5.366534292154127e-05,0.0,0.20766410902890037,0.2077177743718219,6969,ilyasst,1
9898,HugoPresents,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,6970,HugoPresents,0
9899,chenkkkk,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,34551,chenkkkk,1
9900,haoflynet,5.366534292154127e-05,0.0,0.1800053757133639,0.18005904105628542,5431,haoflynet,0
9901,lf1029698952,0.00026832671460770633,0.00012843437251091976,0.22123074348992874,0.22162750457704739,33344,lf1029698952,1
9902,rdingwall,5.366534292154127e-05,0.0,0.21223740426656013,0.21229106960948166,6983,rdingwall,0
9903,kaushik94,0.0005903187721369539,0.000349708924738403,0.250976429262899,0.2519164569597743,18960,kaushik94,0
9904,hankso,0.00010733068584308254,1.0463442151074542e-06,0.22603410484033934,0.22614248187039754,23096,hankso,0
9905,hosjiu1702,0.00010733068584308254,0.0001036729288790747,0.2236210121150868,0.223832015729809,7266,hosjiu1702,0
9906,aytacozkan,0.00032199205752924764,0.0001194209338213774,0.2501962814860053,0.25063769447735595,20963,aytacozkan,0
9907,samoht,0.00032199205752924764,1.0244166646561138e-05,0.23100155733171507,0.23133379355589087,12261,samoht,0
9908,andrewheusser,0.00021466137168616508,0.00010644632141927338,0.2269902758499522,0.22731138354305763,18673,andrewheusser,0
9909,sanjayankur31,0.00021466137168616508,7.953467917256707e-06,0.2242382397964652,0.22446085463606863,7733,sanjayankur31,0
9910,AlfiyaZi,0.0006439841150584953,0.00010224566045932908,0.24191071419685448,0.2426569439723723,15817,AlfiyaZi,0
9911,emanlodovice,5.366534292154127e-05,0.0,0.2101542308275256,0.21020789617044713,6985,emanlodovice,0
9912,Beelzenef,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,6990,Beelzenef,0
9913,JuanFranCrater,5.366534292154127e-05,0.0,5.366534292154127e-05,0.00010733068584308254,33022,JuanFranCrater,1
9914,chiqj,0.00010733068584308254,3.507709537316384e-06,0.20312224516192562,0.20323308355730602,30156,chiqj,1
9915,knktc,0.00010733068584308254,3.3944435533974062e-06,0.21016947375425568,0.21028019888365218,19646,knktc,0
9916,stephenbhope,5.366534292154127e-05,0.0,0.20305581882620347,0.203109484169125,6993,stephenbhope,1
9917,Yohager,5.366534292154127e-05,0.0,0.1439208543700293,0.14397451971295083,5552,Yohager,1
9918,sajibcse68,0.00021466137168616508,9.239833725229777e-06,0.22090466834260297,0.22112856954801435,37544,sajibcse68,0
9919,hwangtamu,5.366534292154127e-05,0.0,0.190494151249091,0.19054781659201253,6999,hwangtamu,1
9920,aikar,5.366534292154127e-05,0.0,0.1923956355174576,0.19244930086037915,7005,aikar,0
9921,saibimajdi,0.00021466137168616508,0.00013779284723193839,0.24024596091948622,0.24059841513840433,8728,saibimajdi,1
9922,grumpydev-net,0.00010733068584308254,0.00010367292887907474,0.18911411921746007,0.18932512283218225,7008,grumpydev-net,1
9923,rahulpnath,5.366534292154127e-05,0.0,0.15815190764940906,0.1582055729923306,36685,rahulpnath,0
9924,carlvlewis,0.00016099602876462382,1.146917235081882e-05,0.21222704111205493,0.21239950631317037,8499,carlvlewis,0
9925,ejsmith,5.366534292154127e-05,0.0,0.2081314850344723,0.20818515037739382,7011,ejsmith,0
9926,70kg,0.00016099602876462382,1.369422611046346e-06,0.19797352715729735,0.19813589260867304,7013,70kg,0
9927,MummyDing,0.00042932274337233016,7.104570603572882e-05,0.20690292768957416,0.2074032961389822,7771,MummyDing,1
9928,Gvinod1991,5.366534292154127e-05,0.0,0.20943525282970582,0.20948891817262735,5720,Gvinod1991,0
9929,subratgoogle,5.366534292154127e-05,0.0,0.2017176313164192,0.20177129665934074,13778,subratgoogle,1
9930,kahara,0.00021466137168616508,8.709223194330138e-05,0.24244372065122768,0.24274547425485715,23055,kahara,1
9931,haoguanqing,0.00016099602876462382,0.00010557571659247589,0.2126839793489374,0.2129505510942945,30134,haoguanqing,1
9932,knazeri,0.00032199205752924764,0.00021170211294955997,0.24556681273340403,0.24610050690388283,12707,knazeri,1
9933,khushal111,0.00010733068584308254,8.39844407637243e-06,0.21391391106503357,0.21402964019495305,35910,khushal111,1
9934,avinash,0.00021466137168616508,6.669595872007662e-05,0.24552519711763227,0.2458065544480385,26615,avinash,1
9935,Kavignon,0.00016099602876462382,1.9972207205587684e-05,0.21397709794337894,0.21415806617934915,5943,Kavignon,1
9936,mkober,0.00021466137168616508,4.0539097706759946e-05,0.2224592999270593,0.22271450039645221,26317,mkober,1
9937,shailesh,0.00010733068584308254,9.82380746903679e-07,0.2020317383026883,0.20214005136927832,14871,shailesh,1
9938,almokhtarbr,5.366534292154127e-05,0.0,0.23190746995917644,0.23196113530209797,7032,almokhtarbr,0
9939,nsgrantham,0.00026832671460770633,4.3973423000128184e-05,0.24485436324572613,0.24516666338333398,36111,nsgrantham,1
9940,bobpoekert,0.0003756574004507889,2.609452536268813e-05,0.22048444183913582,0.22088619376494928,16974,bobpoekert,1
9941,Microbiology,0.00021466137168616508,2.3723580340584063e-06,0.20496615510008653,0.20518318882980674,36796,Microbiology,1
9942,MaksymRybak,5.366534292154127e-05,0.0,0.14806874027304234,0.14812240561596388,35155,MaksymRybak,0
9943,matheus-crivellari,5.366534292154127e-05,0.0,0.14787479125541836,0.1479284565983399,7042,matheus-crivellari,0
9944,kleberandrade,0.00032199205752924764,0.0004176841453802264,0.17460369589743643,0.17534337210034592,10555,kleberandrade,1
9945,devpato,5.366534292154127e-05,0.0,0.21112912840817452,0.21118279375109605,7050,devpato,0
9946,maximepvrt,5.366534292154127e-05,0.0,0.200971461690243,0.20102512703316452,31523,maximepvrt,0
9947,syukronrm,5.366534292154127e-05,0.0,0.1721520864234037,0.17220575176632524,32203,syukronrm,0
9948,gerlis18,5.366534292154127e-05,0.0,0.2110983657677401,0.21115203111066164,7057,gerlis18,0
9949,rotoshine,5.366534292154127e-05,0.0,7.155379056205503e-05,0.00012521913348359628,25260,rotoshine,0
9950,syjdev,0.00010733068584308254,5.760247187413865e-09,0.00010733068584308254,0.0002146671319333525,24462,syjdev,1
9951,gugwad,5.366534292154127e-05,0.0,0.17369312054568245,0.17374678588860398,23393,gugwad,0
9952,master-atul,0.00016099602876462382,1.3212438856862498e-05,0.19835298582885955,0.19852719429648102,17038,master-atul,0
9953,debugger24,0.00016099602876462382,3.5614118611470725e-06,0.20975868934775757,0.20992324678838334,30106,debugger24,0
9954,chenneal,0.00010733068584308254,6.203135495708679e-06,0.20964233941757554,0.20975587323891434,31356,chenneal,0
9955,fiigii,0.00010733068584308254,7.231163862976545e-07,0.21461632441116357,0.21472437821339296,21006,fiigii,0
9956,lindzh,0.00032199205752924764,0.00013598049714190355,0.2472360524445327,0.24769402499920384,13785,lindzh,0
9957,ogzcn,5.366534292154127e-05,0.0,0.21761426936238346,0.217667934705305,7061,ogzcn,0
9958,romanroibu,5.366534292154127e-05,0.0,0.22465549190959244,0.22470915725251397,7067,romanroibu,0
9959,RobertKielty,0.00010733068584308254,0.00020733433726377465,0.232982755861536,0.23329742088464286,27585,RobertKielty,0
9960,raonyguimaraes,0.0005903187721369539,3.866549202637177e-05,0.23138277845962815,0.23201176272379148,21831,raonyguimaraes,0
9961,kad0108,5.366534292154127e-05,0.0,0.20735698687919873,0.20741065222212027,7069,kad0108,0
9962,someone-1,0.00016099602876462382,0.00010399584888136114,0.22739999487141993,0.2276649867490659,35407,someone-1,0
9963,bikash,0.00042932274337233016,1.5612186977132388e-05,0.2379573404492012,0.23840227537955064,16021,bikash,0
9964,fredvaz,0.00010733068584308254,1.6867446638584688e-05,0.19399717922626636,0.19412137735874804,13340,fredvaz,1
9965,jacobjennings,5.366534292154127e-05,0.0,0.19392360692343216,0.1939772722663537,28102,jacobjennings,1
9966,pjimanov,5.366534292154127e-05,0.0,0.19392360692343216,0.1939772722663537,21266,pjimanov,1
9967,Guilhermeslucas,0.00042932274337233016,0.00011753817840034555,0.24531040760666467,0.24585726852843734,32926,Guilhermeslucas,1
9968,dxz149,5.366534292154127e-05,0.0,0.19392360692343216,0.1939772722663537,37242,dxz149,1
9969,bolof2000,0.00042932274337233016,0.0003511615207563336,0.2202833004903393,0.22106378475446797,14581,bolof2000,1
9970,moataznabil,0.00032199205752924764,0.00020912179431640038,0.1992897499701912,0.19982086382203684,37219,moataznabil,1
9971,sanjaynath,5.366534292154127e-05,0.0,0.18297976306543812,0.18303342840835965,7250,sanjaynath,1
9972,atherdon,0.0005366534292154127,0.00031544949836260935,0.22574061503972603,0.22659271796730404,36030,atherdon,0
9973,amruthkiran94,5.366534292154127e-05,0.0,0.19202163914181067,0.1920753044847322,7078,amruthkiran94,1
9974,GrumpyZhou,5.366534292154127e-05,0.0,0.194714174445609,0.19476783978853054,13383,GrumpyZhou,1
9975,snipe,0.00010733068584308254,4.448531513530961e-07,0.2279007839957468,0.22800855953474122,7081,snipe,0
9976,Concert0,0.00021466137168616508,5.587770496682254e-06,0.20090643440764003,0.20112668354982288,32208,Concert0,1
9977,ShenHongFei,0.00021466137168616508,1.739741246660528e-05,0.1807614806394213,0.18099353942357407,7084,ShenHongFei,0
9978,HuangQinJian,0.00010733068584308254,1.5986998797572321e-06,0.18260691546823313,0.18271584485395598,14168,HuangQinJian,1
9979,41xu,0.00016099602876462382,0.00011921166976911305,0.19772136026270373,0.19800156796123747,33186,41xu,1
9980,dro248,0.00010733068584308254,0.0001036729288790747,0.22955581504039743,0.2297668186551196,7085,dro248,1
9981,samueleaton,5.366534292154127e-05,0.0,0.18547847321035632,0.18553213855327785,34842,samueleaton,0
